,credits,catalog_id,prereqs,coreqs,fees,attributes,description,program_code,program_name,YEAR,SEMESTER,term,CatalogYear,Title
164,3 Credits,CI 0111,CI 0110.,,,,"This course, a continuation of ",CI,Chinese,2016.0,Spring,Spring2016,2015_2016,Elementary Chinese II
165,3 Credits,CI 0210,,,,,"This course, the first of a two-semester sequence, prepares students to continue the study of language on a more advanced level, and includes review of essential points of grammar, vocabulary building, and regular practice in speaking and writing. The language cultures are explored through a wide variety of materials (literary texts, press articles, films, etc.). Students attend three classes per week and do mandatory online work determined by the instructor.",CI,Chinese,2015.0,Fall,Fall2015,2015_2016,Intermediate Chinese I
166,3 Credits,CI 0211,CI 0210.,,,,"This course, a continuation of ",CI,Chinese,2016.0,Spring,Spring2016,2015_2016,Intermediate Chinese II
167,3 Credits,CI 0250,,,,WDIV World Diversity,"A study of various cultural aspects of modern China in the 20th century through reading translated fiction as well as films. Students explore topics such as modernity, nationalism, individualism, gender, and cultural identity in the modern cultural-historical context. Also will be discussed are issues particular to fiction and film as representational modes: How do fiction and film narrate history and the complex Chinese experience? How have they both been shaped by and contributed to the socio-cultural transformations? And how do they represent the increasingly diversified cultural and social landscape of contemporary China?",CI,Chinese,2016.0,Spring,Spring2016,2015_2016,Modern China Through Fiction and Film
168,3 Credits,CL 0106,,,,E_BF English Literature Before 1800,"This course surveys major works of ancient Greek literature, emphasizing the content of this literature as a key to understanding classical Greek civilization and as meaningful in a contemporary context. This course may be taken to fulfill the core requirement in English literature.",CL,Classical Studies,2015.0,Fall,Fall2015,2015_2016,Masterpieces of Greek Literature in English Translation
169,3 Credits,CL 0108,,,,,This course introduces students to classical mythology through an examination of the diverse ways in which myth and legend are treated in the literatures of ancient Greece and Rome. Students read texts in English translation; knowledge of Greek or Latin is not required. This course may be taken to fulfill the core requirement in English literature.,CL,Classical Studies,2016.0,Spring,Spring2016,2015_2016,Myth in Classical Literature
170,3 Credits,CL 0115,,,,,"Students study the Greek experience: the social and cultural values, political institutions, and economic structures of the ancient Greeks and their effect on the historical process in the period down to the death of Alexander. Knowledge of Greek is not required. This course may be taken to fulfill the 100-level core requirement in History.",CL,Classical Studies,2016.0,Spring,Spring2016,2015_2016,Greek Civilization
171,3 Credits,CL 0116,,,,ISIC Italian Studies: Italy Component,"Roman civilization spanned more than 1,000 years of history and culture, and influenced western society in profound ways. This course traces Rome's development from a small local tribe to a world power, examining how it expanded and conquered the Mediterranean and absorbed into its culture aspects of the peoples it defeated. Knowledge of Latin is not required. This course may be taken to fulfill the 100-level core requirement in History.",CL,Classical Studies,2015.0,Fall,Fall2015,2015_2016,Roman Civilization
172,3 Credits,CL 0222,CL 0115 or CL 0116 or HI 0010.,,,"H_BF History Before 1750, H_EU European History, ISIF Italian Studies: Italy-Focused","This course presents a comprehensive study of the political, social, artistic, literary, and military transformation of Rome from the middle of the second-century B.C. through the reign of Augustus, with special attention given to Rome's response to the cultural and governmental challenges imposed by its growing empire and how its responses forever changed the course of Western civilization.",CL,Classical Studies,2016.0,Spring,Spring2016,2015_2016,The Roman Revolution
173,0 Credits,CN 0099,,,,,The Counselor Preparation Comprehensive Exam (CPCE) is a standardized multiple choice exam with 136 questions that requires Clinical Mental Health Counseling candidates to demonstrate understanding and mastery of content reflecting the eight core CACREP areas. It is highly recommended that candidates complete their comprehensive exam during the semester prior to the one in which they plan to graduate.,CN,Counseling,2015.0,Fall,Fall2015,2015_2016,ComExam/Clin Mentl Hlth Cnsl
174,3 Credits,CN 0410,,,,,"An introductory course in the exploration of conceptual models and clinical interventions related to grief and loss. The focus of this course is on developing sensitivity, knowledge, and practical skills working with grief, bereavement, and end of life issues in counseling and cross-cultural approaches. It is designed to inform students how loss is a pervasive, natural process of life and with skilled understanding and intervention can provide healing, meaning, and transformation to self and others. The impact of religious and spiritual belief systems on bereavement, grief, and loss will be covered. Family interventions and conceptualizing grief and loss from a systems perspective will be discussed. This course is an advanced graduate course that includes interpersonal, interactive, and affective content and experiences.",CN,Counseling,2016.0,Summer,Summer2016,2015_2016,Grief and Loss Counseling
175,3 Credits,CN 0432,,,,,"Designed to familiarize candidates with the workings of community-based human service programs, this course focuses on organizational structure, agency goals and human resources, program development, needs assessment, grant writing, consultation roles, and program evaluation.",CN,Counseling,2016.0,Spring,Spring2016,2015_2016,"Clinical Mental Health Counseling: Management, Delivery, and Evaluation"
176,3 Credits,CN 0433,,,,,"Candidates examine issues in counseling individuals and families from diverse ethnic, cultural, racial, and socioeconomic backgrounds and discuss the social, educational, economic, and behavioral factors that impact clinical work. The course addresses counseling men, women, and couples, and the issues of gender role stereotyping and changing sex roles, and integrates professional contributions from individual counseling and family therapy literature.",CN,Counseling,2015.0,Fall,Fall2015,2015_2016,Multicultural Issues in Counseling
177,3 Credits,CN 0447,,,,,"This course explores the processes of individual and family development from childhood through old age. Presenting theoretical perspectives for studying child, adolescent, adult, and family development, the course examines the modification of family structures over time and psychosocial development within family systems and cultural contexts. Crosslisted with ",CN,Counseling,2015.0,Fall,Fall2015,2015_2016,Lifespan Human Development
178,3 Credits,CN 0455,NS 0650.,,,,"This course focuses on the broad methodology of group work and theories and tasks in interpersonal and multicultural contexts. Candidates observe the nature of their interactions with others and enhance their knowledge about the nature of groups and the current theories and models. Understanding of group work with substance abusers will be explored. This course is an advanced graduate course that includes interpersonal, interactive, and affective content and experiences.",CN,Counseling,2015.0,Fall,Fall2015,2015_2016,Group Work: Theory & Practice
179,3 Credits,CN 0457,,,$60 GSEAP Lab Fee,,"This course explores theories of career development across the lifespan and applications used in practice. Career assessment tools, world of work information, and the career counseling process are included.",CN,Counseling,2015.0,Fall,Fall2015,2015_2016,Career Development: Theory and Practice
180,3 Credits,CN 0465,,,,,"Candidates explore basic information about the history and current use and abuse of various drugs and alcohol. Topics include addiction, 12-step programs, physiological effects, FAS, COAs, and family systems, as well as culturally relevant prevention, intervention, and treatment strategies for individuals and families. This course is an advanced graduate course that includes interpersonal, interactive, and affective content and experiences. Crosslisted with ",CN,Counseling,2015.0,Fall,Fall2015,2015_2016,Introduction to Substance Abuse and Addictions
181,3 Credits,CN 0467,CN 0553.,,$60 GSEAP Lab Fee,,"This course establishes an understanding of principles and procedures associated with standardized and non-standardized assessment in community and school settings. Candidates acquire skills necessary for conducting basic assessments and explore principles of diagnosis, individual, group, and environmental assessments. The course includes an overview of intelligence, attitude, interest, motivation, aptitude, achievement, personality, adjustment, and development; examines legal, ethical, and multicultural concerns; and presents considerations unique to individuals with special needs.",CN,Counseling,2016.0,Spring,Spring2016,2015_2016,Assessment in Counseling
